%q Iq Pq Sq Zq Bq Bq2
1.666627000e-02 1.350527871e+01 1.855884809e-12 1.751383599e-01 9.565912613e-02 9.999999775e-01 1.000000000e+00
1.671907400e-02 1.391155920e+01 1.854494898e-12 1.806440958e-01 1.013585065e-01 9.999999774e-01 1.000000000e+00
1.677187700e-02 1.436454217e+01 1.853101519e-12 1.867727826e-01 1.077185743e-01 9.999999772e-01 1.000000000e+00
1.682468100e-02 1.487235896e+01 1.851704629e-12 1.936330015e-01 1.148547836e-01 9.999999771e-01 1.000000000e+00
1.687748500e-02 1.544501043e+01 1.850304260e-12 2.013583079e-01 1.229091635e-01 9.999999769e-01 1.000000000e+00
1.693028900e-02 1.609495922e+01 1.848900422e-12 2.101151560e-01 1.320587379e-01 9.999999768e-01 1.000000000e+00
1.698309200e-02 1.683786707e+01 1.847493149e-12 2.201127548e-01 1.425260203e-01 9.999999766e-01 1.000000000e+00
1.703589600e-02 1.769370127e+01 1.846082396e-12 2.316178714e-01 1.545947539e-01 9.999999765e-01 1.000000000e+00
1.708870000e-02 1.868811820e+01 1.844668197e-12 2.449733299e-01 1.686296199e-01 9.999999763e-01 1.000000000e+00
1.714150300e-02 1.985457986e+01 1.843250588e-12 2.606263310e-01 1.851063698e-01 9.999999762e-01 1.000000000e+00
1.719430700e-02 2.123745032e+01 1.841829523e-12 2.791698873e-01 2.046559205e-01 9.999999761e-01 1.000000000e+00
1.724711100e-02 2.289631406e+01 1.840405037e-12 3.014006111e-01 2.281258933e-01 9.999999759e-01 1.000000000e+00
1.729991500e-02 2.491275586e+01 1.838977138e-12 3.284094728e-01 2.566772230e-01 9.999999758e-01 1.000000000e+00
1.735271800e-02 2.740058992e+01 1.837545862e-12 3.617187515e-01 2.919299833e-01 9.999999756e-01 1.000000000e+00
1.740552200e-02 3.052229076e+01 1.836111163e-12 4.035020710e-01 3.361976721e-01 9.999999755e-01 1.000000000e+00
1.745832600e-02 3.451495978e+01 1.834673075e-12 4.569322151e-01 3.928576484e-01 9.999999753e-01 1.000000000e+00
1.751113000e-02 3.973406023e+01 1.833231608e-12 5.267671089e-01 4.669752397e-01 9.999999752e-01 1.000000000e+00
1.756393300e-02 4.672738097e+01 1.831786797e-12 6.203411371e-01 5.663597575e-01 9.999999750e-01 1.000000000e+00
1.761673700e-02 5.636448423e+01 1.830338595e-12 7.493007695e-01 7.034136863e-01 9.999999749e-01 1.000000000e+00
1.766954100e-02 7.006124607e+01 1.828887038e-12 9.326168528e-01 8.983429437e-01 9.999999747e-01 1.000000000e+00
1.772234400e-02 9.015927614e+01 1.827432162e-12 1.201679026e+00 1.184588179e+00 9.999999746e-01 1.000000000e+00
1.777514800e-02 1.204565845e+02 1.825973921e-12 1.607435465e+00 1.616443749e+00 9.999999744e-01 1.000000000e+00
1.782795200e-02 1.663193786e+02 1.824512349e-12 2.221966506e+00 2.270770814e+00 9.999999743e-01 1.000000000e+00
1.788075600e-02 2.311592560e+02 1.823047456e-12 3.091430011e+00 3.196950730e+00 9.999999741e-01 1.000000000e+00
1.793355900e-02 3.006016874e+02 1.821579278e-12 4.023937583e+00 4.190949944e+00 9.999999739e-01 1.000000000e+00
1.798636300e-02 3.258566421e+02 1.820107768e-12 4.365707609e+00 4.556393693e+00 9.999999738e-01 1.000000000e+00
1.803916700e-02 2.803952615e+02 1.818632961e-12 3.759449720e+00 3.911831932e+00 9.999999736e-01 1.000000000e+00
1.809197000e-02 2.089351970e+02 1.817154895e-12 2.803182983e+00 2.893661026e+00 9.999999735e-01 1.000000000e+00
1.814477400e-02 1.504208293e+02 1.815673521e-12 2.019299070e+00 2.058570126e+00 9.999999733e-01 1.000000000e+00
1.819757800e-02 1.107243945e+02 1.814188876e-12 1.487179102e+00 1.491450935e+00 9.999999732e-01 1.000000000e+00
1.825038200e-02 8.483053628e+01 1.812700969e-12 1.139942635e+00 1.121224550e+00 9.999999730e-01 1.000000000e+00
1.830318500e-02 6.776019574e+01 1.811209836e-12 9.109805726e-01 8.769960323e-01 9.999999729e-01 1.000000000e+00
1.835598900e-02 5.623120426e+01 1.809715430e-12 7.563401080e-01 7.119627407e-01 9.999999727e-01 1.000000000e+00
1.840879300e-02 4.825183068e+01 1.808217787e-12 6.493336839e-01 5.976991716e-01 9.999999726e-01 1.000000000e+00
1.846159600e-02 4.261856219e+01 1.806716944e-12 5.738287720e-01 5.170190711e-01 9.999999724e-01 1.000000000e+00
1.851440000e-02 3.859012958e+01 1.805212853e-12 5.198862526e-01 4.593327779e-01 9.999999722e-01 1.000000000e+00
1.856720400e-02 3.569884929e+01 1.803705551e-12 4.812343418e-01 4.179575498e-01 9.999999721e-01 1.000000000e+00
1.862000800e-02 3.364225003e+01 1.802195047e-12 4.538168428e-01 3.885714337e-01 9.999999719e-01 1.000000000e+00
1.867281100e-02 3.222097946e+01 1.800681377e-12 4.349611039e-01 3.683270290e-01 9.999999718e-01 1.000000000e+00
1.872561500e-02 3.130206425e+01 1.799164493e-12 4.228856459e-01 3.553269893e-01 9.999999716e-01 1.000000000e+00
1.877841900e-02 3.079703092e+01 1.797644433e-12 4.164069227e-01 3.483116804e-01 9.999999714e-01 1.000000000e+00
1.883122200e-02 3.064831909e+01 1.796121234e-12 4.147573126e-01 3.464653263e-01 9.999999713e-01 1.000000000e+00
1.888402600e-02 3.082103817e+01 1.794594846e-12 4.174748275e-01 3.492986045e-01 9.999999711e-01 1.000000000e+00
1.893683000e-02 3.129800764e+01 1.793065308e-12 4.243368840e-01 3.565782478e-01 9.999999710e-01 1.000000000e+00
1.898963400e-02 3.207698370e+01 1.791532628e-12 4.353235819e-01 3.682881315e-01 9.999999708e-01 1.000000000e+00
1.904243700e-02 3.316951809e+01 1.789996844e-12 4.506030020e-01 3.846139187e-01 9.999999706e-01 1.000000000e+00
1.909524100e-02 3.460128491e+01 1.788457907e-12 4.705365030e-01 4.059491398e-01 9.999999705e-01 1.000000000e+00
1.914804500e-02 3.641351927e+01 1.786915853e-12 4.956991540e-01 4.329175628e-01 9.999999703e-01 1.000000000e+00
1.920084800e-02 3.866610592e+01 1.785370723e-12 5.269228882e-01 4.664200262e-01 9.999999701e-01 1.000000000e+00
1.925365200e-02 4.144271229e+01 1.783822464e-12 5.653678540e-01 5.077117046e-01 9.999999700e-01 1.000000000e+00
1.930645600e-02 4.485816520e+01 1.782271116e-12 6.126247754e-01 5.585129233e-01 9.999999698e-01 1.000000000e+00
1.935925900e-02 4.907005938e+01 1.780716718e-12 6.708759067e-01 6.211832808e-01 9.999999696e-01 1.000000000e+00
1.941206300e-02 5.429655742e+01 1.779159218e-12 7.431417501e-01 6.989885191e-01 9.999999695e-01 1.000000000e+00
1.946486700e-02 6.084283164e+01 1.777598655e-12 8.336475865e-01 7.964970653e-01 9.999999693e-01 1.000000000e+00
1.951767100e-02 6.914351734e+01 1.776035038e-12 9.484120005e-01 9.202166960e-01 9.999999691e-01 1.000000000e+00
1.957047400e-02 7.982987329e+01 1.774468405e-12 1.096178152e+00 1.079602145e+00 9.999999690e-01 1.000000000e+00
1.962327800e-02 9.384110415e+01 1.772898706e-12 1.289957810e+00 1.288725859e+00 9.999999688e-01 1.000000000e+00
1.967608200e-02 1.126081042e+02 1.771325980e-12 1.549580918e+00 1.569037395e+00 9.999999686e-01 1.000000000e+00
1.972888500e-02 1.383683420e+02 1.769750266e-12 1.906066728e+00 1.954095176e+00 9.999999685e-01 1.000000000e+00
1.978168900e-02 1.747034737e+02 1.768171512e-12 2.409091556e+00 2.497652707e+00 9.999999683e-01 1.000000000e+00
1.983449300e-02 2.274084008e+02 1.766589757e-12 3.139073627e+00 3.286750798e+00 9.999999681e-01 1.000000000e+00
1.988729600e-02 3.056510279e+02 1.765005040e-12 4.223341637e+00 4.459254225e+00 9.999999680e-01 1.000000000e+00
1.994010000e-02 4.221562697e+02 1.763417311e-12 5.838893091e+00 6.206938331e+00 9.999999678e-01 1.000000000e+00
1.999290400e-02 5.857622290e+02 1.761826607e-12 8.109549335e+00 8.664399810e+00 9.999999676e-01 1.000000000e+00
2.004570800e-02 7.684934921e+02 1.760232939e-12 1.064938530e+01 1.141506835e+01 9.999999675e-01 1.000000000e+00
2.009851100e-02 8.617269566e+02 1.758636345e-12 1.195236601e+01 1.282956199e+01 9.999999673e-01 1.000000000e+00
2.015131500e-02 7.760211483e+02 1.757036774e-12 1.077329818e+01 1.155817955e+01 9.999999671e-01 1.000000000e+00
2.020411900e-02 5.940688603e+02 1.755434265e-12 8.254566741e+00 8.834826974e+00 9.999999669e-01 1.000000000e+00
2.025692200e-02 4.281983724e+02 1.753828858e-12 5.954934040e+00 6.346602251e+00 9.999999668e-01 1.000000000e+00
2.030972600e-02 3.097124399e+02 1.752220501e-12 4.310801118e+00 4.566832377e+00 9.999999666e-01 1.000000000e+00
2.036253000e-02 2.303768120e+02 1.750609233e-12 3.209220076e+00 3.373920919e+00 9.999999664e-01 1.000000000e+00
2.041533300e-02 1.772530967e+02 1.748995094e-12 2.471218921e+00 2.574443336e+00 9.999999662e-01 1.000000000e+00
2.046813700e-02 1.409186533e+02 1.747378031e-12 1.966252135e+00 2.027210286e+00 9.999999661e-01 1.000000000e+00
2.052094100e-02 1.154176215e+02 1.745758086e-12 1.611737768e+00 1.642873622e+00 9.999999659e-01 1.000000000e+00
2.057374400e-02 9.707870430e+01 1.744135296e-12 1.356742971e+00 1.366313636e+00 9.999999657e-01 1.000000000e+00
2.062654800e-02 8.361548408e+01 1.742509611e-12 1.169534710e+00 1.163182323e+00 9.999999655e-01 1.000000000e+00
2.067935200e-02 7.357462880e+01 1.740881070e-12 1.029936238e+00 1.011637303e+00 9.999999654e-01 1.000000000e+00
2.073215600e-02 6.600962881e+01 1.739249682e-12 9.248046229e-01 8.974494760e-01 9.999999652e-01 1.000000000e+00
2.078495900e-02 6.029106514e+01 1.737615486e-12 8.453997177e-01 8.111563020e-01 9.999999650e-01 1.000000000e+00
2.083776300e-02 5.599315509e+01 1.735978432e-12 7.858104313e-01 7.463588052e-01 9.999999648e-01 1.000000000e+00
2.089056700e-02 5.282593775e+01 1.734338558e-12 7.420139845e-01 6.987035726e-01 9.999999647e-01 1.000000000e+00
2.094337000e-02 5.059273838e+01 1.732695904e-12 7.112859464e-01 6.652443498e-01 9.999999645e-01 1.000000000e+00
2.099617400e-02 4.916406723e+01 1.731050419e-12 6.918385374e-01 6.440508039e-01 9.999999643e-01 1.000000000e+00
2.104897800e-02 4.846198200e+01 1.729402142e-12 6.826043842e-01 6.339748953e-01 9.999999641e-01 1.000000000e+00
2.110178100e-02 4.845089310e+01 1.727751113e-12 6.831101474e-01 6.345147008e-01 9.999999639e-01 1.000000000e+00
2.115458500e-02 4.913374422e+01 1.726097280e-12 6.934254057e-01 6.457600225e-01 9.999999638e-01 1.000000000e+00
2.120738900e-02 5.055253210e+01 1.724440683e-12 7.141725333e-01 6.684044632e-01 9.999999636e-01 1.000000000e+00
2.126019200e-02 5.279327351e+01 1.722781362e-12 7.465997330e-01 7.038265283e-01 9.999999634e-01 1.000000000e+00
2.131299600e-02 5.599672121e+01 1.721119265e-12 7.927359978e-01 7.542604846e-01 9.999999632e-01 1.000000000e+00
2.136580000e-02 6.037625494e+01 1.719454431e-12 8.556486613e-01 8.230798421e-01 9.999999630e-01 1.000000000e+00
2.141860300e-02 6.624754541e+01 1.717786902e-12 9.398697787e-01 9.152662643e-01 9.999999628e-01 1.000000000e+00
2.147140700e-02 7.407694738e+01 1.716116623e-12 1.052091280e+00 1.038173861e+00 9.999999627e-01 1.000000000e+00
2.152421100e-02 8.455903635e+01 1.714443637e-12 1.202278765e+00 1.202753839e+00 9.999999625e-01 1.000000000e+00
2.157701500e-02 9.874625957e+01 1.712767951e-12 1.405534318e+00 1.425602841e+00 9.999999623e-01 1.000000000e+00
2.162981800e-02 1.182645470e+02 1.711089607e-12 1.685195796e+00 1.732371654e+00 9.999999621e-01 1.000000000e+00
2.168262200e-02 1.456758037e+02 1.709408551e-12 2.078050839e+00 2.163501427e+00 9.999999619e-01 1.000000000e+00
2.173542600e-02 1.850545526e+02 1.707724825e-12 2.642640813e+00 2.783364164e+00 9.999999617e-01 1.000000000e+00
2.178822900e-02 2.427718752e+02 1.706038468e-12 3.470578739e+00 3.692735115e+00 9.999999615e-01 1.000000000e+00
2.184103300e-02 3.278417631e+02 1.704349428e-12 4.691671777e+00 5.034498430e+00 9.999999614e-01 1.000000000e+00
2.189383700e-02 4.483804408e+02 1.702657745e-12 6.423382318e+00 6.938240596e+00 9.999999612e-01 1.000000000e+00
2.194664000e-02 5.937335675e+02 1.700963460e-12 8.514437588e+00 9.238523462e+00 9.999999610e-01 1.000000000e+00
2.199944400e-02 6.996676397e+02 1.699266520e-12 1.004376811e+01 1.092344647e+01 9.999999608e-01 1.000000000e+00
2.205224800e-02 6.783967501e+02 1.697566965e-12 9.748155213e+00 1.060300692e+01 9.999999606e-01 1.000000000e+00
2.210505100e-02 5.495380652e+02 1.695864837e-12 7.904305094e+00 8.578901189e+00 9.999999604e-01 1.000000000e+00
2.215785500e-02 4.064867245e+02 1.694160081e-12 5.852391319e+00 6.323935910e+00 9.999999602e-01 1.000000000e+00
2.221065900e-02 2.956002900e+02 1.692452739e-12 4.259977141e+00 4.572918550e+00 9.999999600e-01 1.000000000e+00
2.226346200e-02 2.187807644e+02 1.690742852e-12 3.155890557e+00 3.358297555e+00 9.999999599e-01 1.000000000e+00
2.231626600e-02 1.666038910e+02 1.689030366e-12 2.405492491e+00 2.532406067e+00 9.999999597e-01 1.000000000e+00
2.236907000e-02 1.306659358e+02 1.687315323e-12 1.888355409e+00 1.962979100e+00 9.999999595e-01 1.000000000e+00
2.242187300e-02 1.052934316e+02 1.685597763e-12 1.523078537e+00 1.560565206e+00 9.999999593e-01 1.000000000e+00
2.247467700e-02 8.689591155e+01 1.683877632e-12 1.258108148e+00 1.268492359e+00 9.999999591e-01 1.000000000e+00
2.252748100e-02 7.321413239e+01 1.682154972e-12 1.060986444e+00 1.051071123e+00 9.999999589e-01 1.000000000e+00
2.258028400e-02 6.280296723e+01 1.680429825e-12 9.109419654e-01 8.854570515e-01 9.999999587e-01 1.000000000e+00
2.263308800e-02 5.471637091e+01 1.678702135e-12 7.943711439e-01 7.566861094e-01 9.999999585e-01 1.000000000e+00
2.268589200e-02 4.832055401e+01 1.676971945e-12 7.021570650e-01 6.547279392e-01 9.999999583e-01 1.000000000e+00
2.273869500e-02 4.318032133e+01 1.675239296e-12 6.280373737e-01 5.726916659e-01 9.999999581e-01 1.000000000e+00
2.279149900e-02 3.898990908e+01 1.673504133e-12 5.676107589e-01 5.057335015e-01 9.999999579e-01 1.000000000e+00
2.284430300e-02 3.553046224e+01 1.671766498e-12 5.177259443e-01 4.503848963e-01 9.999999577e-01 1.000000000e+00
2.289710600e-02 3.264216069e+01 1.670026434e-12 4.760810078e-01 4.041118295e-01 9.999999575e-01 1.000000000e+00
2.294991000e-02 3.020616010e+01 1.668283884e-12 4.409637180e-01 3.650291620e-01 9.999999573e-01 1.000000000e+00
2.300271400e-02 2.813295032e+01 1.666538890e-12 4.110841159e-01 3.317165121e-01 9.999999571e-01 1.000000000e+00
2.305551700e-02 2.635402969e+01 1.664791497e-12 3.854547366e-01 3.030864458e-01 9.999999569e-01 1.000000000e+00
2.310832100e-02 2.481621063e+01 1.663041646e-12 3.633086719e-01 2.782942936e-01 9.999999567e-01 1.000000000e+00
2.316112500e-02 2.347786281e+01 1.661289381e-12 3.440455034e-01 2.566787012e-01 9.999999565e-01 1.000000000e+00
2.321392800e-02 2.230596711e+01 1.659534744e-12 3.271888904e-01 2.377149271e-01 9.999999564e-01 1.000000000e+00
2.326673200e-02 2.127401621e+01 1.657777679e-12 3.123563439e-01 2.209815514e-01 9.999999562e-01 1.000000000e+00
2.331953600e-02 2.036064111e+01 1.656018229e-12 2.992394430e-01 2.061387442e-01 9.999999560e-01 1.000000000e+00
2.337233900e-02 1.954841413e+01 1.654256437e-12 2.875865945e-01 1.929092635e-01 9.999999558e-01 1.000000000e+00
2.342514300e-02 1.882297029e+01 1.652492245e-12 2.771903772e-01 1.810644990e-01 9.999999556e-01 1.000000000e+00
2.347794700e-02 1.817245835e+01 1.650725696e-12 2.678796260e-01 1.704158006e-01 9.999999554e-01 1.000000000e+00
2.353075000e-02 1.758699604e+01 1.648956835e-12 2.595115821e-01 1.608058133e-01 9.999999552e-01 1.000000000e+00
2.358355400e-02 1.705826166e+01 1.647185603e-12 2.519660112e-01 1.521019765e-01 9.999999549e-01 1.000000000e+00
2.363635800e-02 1.657926202e+01 1.645412043e-12 2.451418493e-01 1.441928744e-01 9.999999547e-01 1.000000000e+00
2.368916100e-02 1.614405973e+01 1.643636200e-12 2.389532728e-01 1.369838865e-01 9.999999545e-01 1.000000000e+00
2.374196500e-02 1.574756582e+01 1.641858015e-12 2.333267148e-01 1.303938771e-01 9.999999543e-01 1.000000000e+00
2.379476900e-02 1.538543960e+01 1.640077532e-12 2.281994088e-01 1.243536369e-01 9.999999541e-01 1.000000000e+00
2.384757200e-02 1.505394054e+01 1.638294795e-12 2.235172570e-01 1.188035117e-01 9.999999539e-01 1.000000000e+00
2.390037600e-02 1.474981478e+01 1.636509745e-12 2.192331987e-01 1.136915826e-01 9.999999537e-01 1.000000000e+00
2.395317900e-02 1.447025813e+01 1.634722460e-12 2.153066636e-01 1.089731153e-01 9.999999535e-01 1.000000000e+00
2.400598300e-02 1.421280455e+01 1.632932882e-12 2.117019763e-01 1.046087435e-01 9.999999533e-01 1.000000000e+00
2.405878700e-02 1.397531057e+01 1.631141054e-12 2.083881186e-01 1.005642582e-01 9.999999531e-01 1.000000000e+00
2.411159000e-02 1.375589315e+01 1.629347021e-12 2.053378381e-01 9.680960334e-02 9.999999529e-01 1.000000000e+00
2.416439400e-02 1.355288193e+01 1.627550724e-12 2.025269654e-01 9.331810107e-02 9.999999527e-01 1.000000000e+00
2.421719800e-02 1.336481320e+01 1.625752207e-12 1.999343140e-01 9.006638610e-02 9.999999525e-01 1.000000000e+00
2.427000100e-02 1.319039031e+01 1.623951514e-12 1.975411151e-01 8.703376093e-02 9.999999523e-01 1.000000000e+00
2.432280500e-02 1.302845341e+01 1.622148586e-12 1.953305887e-01 8.420170008e-02 9.999999521e-01 1.000000000e+00
2.437560900e-02 1.287798112e+01 1.620343467e-12 1.932879533e-01 8.155390676e-02 9.999999519e-01 1.000000000e+00
2.442841200e-02 1.273806459e+01 1.618536202e-12 1.914000591e-01 7.907588595e-02 9.999999517e-01 1.000000000e+00
2.448121600e-02 1.260788807e+01 1.616726731e-12 1.896551167e-01 7.675462334e-02 9.999999515e-01 1.000000000e+00
2.453402000e-02 1.248673486e+01 1.614915100e-12 1.880427681e-01 7.457870975e-02 9.999999512e-01 1.000000000e+00
2.458682300e-02 1.237397089e+01 1.613101351e-12 1.865538600e-01 7.253806947e-02 9.999999510e-01 1.000000000e+00
2.463962700e-02 1.226903385e+01 1.611285426e-12 1.851802974e-01 7.062377817e-02 9.999999508e-01 1.000000000e+00
2.469243100e-02 1.217144346e+01 1.609467370e-12 1.839151812e-01 6.882826193e-02 9.999999506e-01 1.000000000e+00
2.474523400e-02 1.208079538e+01 1.607647226e-12 1.827527341e-01 6.714519640e-02 9.999999504e-01 1.000000000e+00
2.479803800e-02 1.199676215e+01 1.605824936e-12 1.816883334e-01 6.556952611e-02 9.999999502e-01 1.000000000e+00
2.485084100e-02 1.191911719e+01 1.604000578e-12 1.807188548e-01 6.409790449e-02 9.999999500e-01 1.000000000e+00
2.490364500e-02 1.184774479e+01 1.602174093e-12 1.798428644e-01 6.272885851e-02 9.999999498e-01 1.000000000e+00
2.495644900e-02 1.178269013e+01 1.600345526e-12 1.790613630e-01 6.146368405e-02 9.999999496e-01 1.000000000e+00
2.500925200e-02 1.172422084e+01 1.598514921e-12 1.783787517e-01 6.030752262e-02 9.999999493e-01 1.000000000e+00
2.506205600e-02 1.167293390e+01 1.596682218e-12 1.778044965e-01 5.927123144e-02 9.999999491e-01 1.000000000e+00
2.511486000e-02 1.162993470e+01 1.594847463e-12 1.773558727e-01 5.837454652e-02 9.999999489e-01 1.000000000e+00
2.516766300e-02 1.159706684e+01 1.593010700e-12 1.770615406e-01 5.765013119e-02 9.999999487e-01 1.000000000e+00
2.522046700e-02 1.157706426e+01 1.591171869e-12 1.769639565e-01 5.714631713e-02 9.999999485e-01 1.000000000e+00
2.527327100e-02 1.157289420e+01 1.589331015e-12 1.771093437e-01 5.691582769e-02 9.999999483e-01 1.000000000e+00
2.532607400e-02 1.158388033e+01 1.587488183e-12 1.774881499e-01 5.694827341e-02 9.999999480e-01 1.000000000e+00
2.537887800e-02 1.159560415e+01 1.585643313e-12 1.778793694e-01 5.699340198e-02 9.999999478e-01 1.000000000e+00
2.543168100e-02 1.157600331e+01 1.583796484e-12 1.777891831e-01 5.649089550e-02 9.999999476e-01 1.000000000e+00
2.548448500e-02 1.150905824e+01 1.581947637e-12 1.769688752e-01 5.515750249e-02 9.999999474e-01 1.000000000e+00
2.553728900e-02 1.141983964e+01 1.580096817e-12 1.758029420e-01 5.342868338e-02 9.999999472e-01 1.000000000e+00
2.559009200e-02 1.133687730e+01 1.578244068e-12 1.747311479e-01 5.180362858e-02 9.999999470e-01 1.000000000e+00
2.564289600e-02 1.126931308e+01 1.576389331e-12 1.738953018e-01 5.044374260e-02 9.999999467e-01 1.000000000e+00
2.569570000e-02 1.121573831e+01 1.574532650e-12 1.732744041e-01 4.932556291e-02 9.999999465e-01 1.000000000e+00
2.574850300e-02 1.117270690e+01 1.572674071e-12 1.728157539e-01 4.838949118e-02 9.999999463e-01 1.000000000e+00
2.580130700e-02 1.113736727e+01 1.570813533e-12 1.724756474e-01 4.758602711e-02 9.999999461e-01 1.000000000e+00
2.585411100e-02 1.110775256e+01 1.568951081e-12 1.722239181e-01 4.688101591e-02 9.999999459e-01 1.000000000e+00
2.590691400e-02 1.108255916e+01 1.567086761e-12 1.720405821e-01 4.625184054e-02 9.999999456e-01 1.000000000e+00
2.595971800e-02 1.106091796e+01 1.565220511e-12 1.719123448e-01 4.568344272e-02 9.999999454e-01 1.000000000e+00
2.601252100e-02 1.104223880e+01 1.563352413e-12 1.718301852e-01 4.516564250e-02 9.999999452e-01 1.000000000e+00
2.606532500e-02 1.102610678e+01 1.561482407e-12 1.717877940e-01 4.469130272e-02 9.999999450e-01 1.000000000e+00
2.611812900e-02 1.101222291e+01 1.559610536e-12 1.717806326e-01 4.425531845e-02 9.999999447e-01 1.000000000e+00
2.617093200e-02 1.100036432e+01 1.557736847e-12 1.718053329e-01 4.385391241e-02 9.999999445e-01 1.000000000e+00
2.622373600e-02 1.099035952e+01 1.555861278e-12 1.718593290e-01 4.348419225e-02 9.999999443e-01 1.000000000e+00
